    80.01995    80.21682    80.41388    80.61114    80.80859    81.00625    81.20409    
    81.40212    81.60036    81.79877    81.99738    82.19617    82.39515    82.59431    
    82.79367    82.9932    83.19292    83.39281    83.59288    83.79314    83.99356    
    84.19417    84.39494    84.59589    84.79701    84.99831    85.19977    85.4014    
    85.60319    85.80515    86.00727    86.20956    86.412    86.61461    86.81738    
    87.02029    87.22337    87.4266    87.62998    87.83351    88.0372    88.24103    
    88.44501    88.64913    88.8534    89.05782    89.26237    89.46706    89.67189    
    89.87685    90.08195    90.28719    90.49256    90.69807    90.90369    91.10945    
    91.31534    91.52135    91.72748    91.93373    92.14011    92.3466    92.55322    
    92.75994    92.96678    93.17374    93.3808    93.58797    93.79526    94.00265    
    94.21014    94.41773    94.62543    94.83323    95.04113    95.24912    95.45721    
    95.66539    95.87366    96.08203    96.29049    96.49902    96.70765    96.91636    
    97.12515    97.33402    97.54298    97.75201    97.96111    98.17029    98.37954    
    98.58886    98.79825    99.00771    99.21722    99.42681    99.63646    99.84617    
    100.0559    100.2658    100.4756    100.6856    100.8956    101.1056    101.3157    
    101.5258    101.736    101.9462    102.1565    102.3668    102.5771    102.7875    
    102.9979    103.2083    103.4188    103.6293    103.8399    104.0504    104.261    
    104.4716    104.6822    104.8929    105.1035    105.3142    105.5249    105.7356    
    105.9463    106.1571    106.3678    106.5785    106.7893    107    107.2107    
    107.4215    107.6322    107.8429    108.0537    108.2644    108.4751    108.6858    
    108.8965    109.1071    109.3178    109.5284    109.739    109.9496    110.1601    
    110.3707    110.5812    110.7917    111.0021    111.2125    111.4229    111.6332    
    111.8435    112.0538    112.264    112.4742    112.6843    112.8944    113.1044    
    113.3144    113.5244    113.7342    113.9441    114.1538    114.3635    114.5732    
    114.7828    114.9923    115.2018    115.4111    115.6205    115.8297    116.0389    
    116.248    116.457    116.666    116.8748    117.0836    117.2924    117.501    
    117.7095    117.918    118.1263    118.3346    118.5428    118.7509    118.9589    
    119.1668    119.3746    119.5823    119.7899    119.9974    120.2047    120.412    
    120.6192    120.8263    121.0332    121.2401    121.4468    121.6534    121.8599    
    122.0663    122.2725    122.4787    122.6847    122.8905    123.0963    123.3019    
    123.5074    123.7128    123.918    124.1231    124.3281    124.5329    124.7376    
    124.9422    125.1466    125.3509    125.555    125.759    125.9628    126.1665    
    126.37    126.5734    126.7766    126.9797    127.1826    127.3854    127.588    
    127.7904    127.9927    128.1949    128.3968    128.5986    128.8002    129.0017    
    129.203    129.4041    129.6051    129.8058    130.0064    130.2069    130.4071    
    130.6072    130.8071    131.0068    131.2063    131.4057    131.6048    131.8038    
    132.0026    132.2012    132.3996    132.5979    132.7959    132.9938    133.1914    
    133.3889    133.5861    133.7832    133.98    134.1767    134.3732    134.5694    
    134.7655    134.9614    135.157    135.3525    135.5477    135.7427    135.9376    
    136.1322    136.3266    136.5208    136.7147    136.9085    137.1021    137.2954    
    137.4885    137.6814    137.8741    138.0665    138.2588    138.4508    138.6426    
    138.8341    139.0255    139.2166    139.4075    139.5982   
  74.53067    74.72188    74.91331    75.10498    75.29687    75.48898    75.68132    
    75.87388    76.06666    76.25966    76.45289    76.64632    76.83999    77.03387    
    77.22796    77.42227    77.61679    77.81153    78.00648    78.20164    78.39701    
    78.59259    78.78838    78.98438    79.18057    79.37698    79.57359    79.7704    
    79.96741    80.16463    80.36204    80.55965    80.75745    80.95546    81.15366    
    81.35204    81.55063    81.7494    81.94837    82.14752    82.34686    82.54639    
    82.7461    82.946    83.14608    83.34634    83.54678    83.7474    83.9482    
    84.14916    84.35031    84.55164    84.75313    84.9548    85.15663    85.35863    
    85.56081    85.76314    85.96564    86.1683    86.37113    86.57412    86.77727    
    86.98057    87.18403    87.38764    87.59141    87.79533    87.9994    88.20362    
    88.40799    88.6125    88.81716    89.02197    89.22691    89.43199    89.63722    
    89.84258    90.04808    90.25372    90.45948    90.66538    90.87141    91.07757    
    91.28385    91.49026    91.69679    91.90345    92.11023    92.31712    92.52414    
    92.73128    92.93852    93.14588    93.35336    93.56094    93.76863    93.97643    
    94.18433    94.39233    94.60045    94.80865    95.01697    95.22537    95.43388    
    95.64247    95.85116    96.05994    96.26881    96.47777    96.68681    96.89594    
    97.10515    97.31444    97.5238    97.73325    97.94278    98.15237    98.36205    
    98.57178    98.7816    98.99148    99.20142    99.41143    99.6215    99.83163    
